"bidder_id","mean_diff_between_bids","sd_diff_between_bids","diff_between_first_last_bids","mean_diff_between_auction_first_bid_user_auction_first_bid","mean_diff_between_auction_last_bid_user_auction_last_bid","mean_bidding_frequency","num_of_bids","num_of_auctions","avg_num_of_bids_per_auction","max_bids_per_auctions","min_bids_per_auctions","num_of_merchandise","type_of_merchandise","num_of_auto_parts_bids","num_of_books_music_bids","num_of_clothing_bids","num_of_computers_bids","num_of_furniture_bids","num_of_home_goods_bids","num_of_jewelry_bids","num_of_mobile_bids","num_of_office_equipment_bids","num_of_sporting_goods_bids","num_of_devices","avg_num_of_bids_per_device","avg_num_of_auctions_per_device","max_bids_per_device","device_of_max_bids","num_of_countries","avg_num_of_bids_per_country","avg_num_of_auctions_per_country","max_bids_per_country","country_with_most_bids","num_of_urls","avg_num_of_bids_per_url","avg_num_of_auctions_per_url","max_bids_per_url","num_of_ips","avg_num_of_bids_per_ip","avg_num_of_auctions_per_ip","max_bids_per_ip","avg_num_of_ip_per_country","max_ip_per_country","country_of_max_ips","device_of_max_ips","mean_ratio_user_bids_total_bids_per_auction","did_put_last_bid_in_auction"
6284,NA,NA,0,8331052631579,5268736842105,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone687",1,1,1,1,"my",1,1,1,1,1,1,1,1,1,1,"my","phone687",0.00383141762452107,"FALSE"
5411,8950894736842,NA,8950894736842,5817026315789,6523526315789,NA,2,2,1,1,1,1,8,0,0,0,0,0,0,0,2,0,0,2,1,1,1,"phone1",2,1,1,1,"in",2,1,1,1,2,1,1,1,1,1,"in","phone1",0.000313201300174458,"FALSE"
951,2620757518797,9681351470414,73381210526316,27083318077803,24840892448512,31552368421052,29,23,1.26086956521739,2,1,1,8,0,0,0,0,0,0,0,29,0,0,20,1.45,1.15,4,"phone65",4,7.25,5.75,24,"za",20,1.45,1.15,7,25,1.16,0.92,4,6.25,24,"za","phone65",0.0045616931912551,"FALSE"
3536,16822594688,738221476990,77283000000000,11027418474758,12864430719656,981190889292,4595,245,18.7551020408163,436,1,1,8,0,0,0,0,0,0,0,4595,0,0,320,14.359375,0.765625,619,"phone46",39,117.820512820513,6.28205128205128,4318,"th",900,5.10555555555556,0.272222222222222,814,2482,1.85132957292506,0.0987107171635778,1012,63.6410256410256,4318,"th","phone46",0.306846238706424,"TRUE"
635,221200595829,433784759119,11723631578948,5650773684210,3209450000000,1822391640866,54,20,2.7,6,1,1,7,0,0,0,0,0,0,54,0,0,0,1,54,20,54,"phone55",6,9,3.33333333333333,39,"ch",11,4.90909090909091,1.81818181818182,17,9,6,2.22222222222222,39,1.5,39,"ch","phone55",0.0350230849131527,"TRUE"
2403,7541510526315,19095659979636,75415105263158,1458065789473,7013039473684,4401298245614,11,8,1.375,3,1,1,6,0,0,0,0,0,11,0,0,0,0,7,1.57142857142857,1.14285714285714,5,"phone26",1,11,8,11,"id",3,3.66666666666667,2.66666666666667,7,8,1.375,1,4,8,11,"id","phone26",0.000389384946767908,"FALSE"
840,NA,NA,0,9850052631578,747736842106,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone212",1,1,1,1,"my",1,1,1,1,1,1,1,1,1,1,"my","phone212",0.0185185185185185,"FALSE"
5273,83149013157,92259949213,13303842105264,3475453216374,4629444444444,330944792050,161,18,8.94444444444444,133,1,1,10,0,0,0,0,0,0,0,0,0,161,69,2.33333333333333,0.260869565217391,12,"phone23",9,17.8888888888889,2,152,"vn",70,2.3,0.257142857142857,41,141,1.14184397163121,0.127659574468085,5,15.6666666666667,152,"vn","phone23",0.0575504041278875,"FALSE"
3873,NA,NA,0,7426105263157,1109894736843,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone6",1,1,1,1,"uk",1,1,1,1,1,1,1,1,1,1,"uk","phone6",0.000829875518672199,"FALSE"
3230,118967220683,143154217087,13562263157895,5135957688338,4702565531475,1544428453947,115,51,2.25490196078431,10,1,1,8,0,0,0,0,0,0,0,115,0,0,54,2.12962962962963,0.944444444444444,16,"phone4",13,8.84615384615385,3.92307692307692,99,"in",43,2.67441860465116,1.18604651162791,36,100,1.15,0.51,3,7.69230769230769,99,"in","phone4",0.000945674933434113,"FALSE"
4730,1041505263157,2323521992788,5207526315789,67541859649122,6273122807018,3468894736842,6,3,2,3,1,1,8,0,0,0,0,0,0,0,6,0,0,1,6,3,6,"phone13",1,6,3,6,"in",1,6,3,6,2,3,1.5,4,2,6,"in","phone13",0.00105603035544114,"FALSE"
599,69485380117,76490049584,625368421053,228385964912,11775245614035,89338345864,10,3,3.33333333333333,8,1,1,7,0,0,0,0,0,0,10,0,0,0,9,1.11111111111111,0.333333333333333,2,"phone47",4,2.5,0.75,7,"in",8,1.25,0.375,3,10,1,0.3,1,2.5,7,"in","phone47",0.00214334733736462,"FALSE"
2367,NA,NA,0,77033947368421,228789473683,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone599",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone599",0.000127226463104326,"FALSE"
1860,NA,NA,0,5556421052630,61070684210526,NA,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,"phone65",1,1,1,1,"cn",1,1,1,1,1,1,1,1,1,1,"cn","phone65",6.22897720194344e-05,"FALSE"
3335,56881288272,1357871478196,77244789473685,17202139018432,16914779702420,3329823998498,1359,237,5.73417721518987,700,1,1,8,0,0,0,0,0,0,0,1359,0,0,233,5.83261802575107,1.01716738197425,96,"phone3",34,39.9705882352941,6.97058823529412,1205,"in",58,23.4310344827586,4.08620689655172,389,1114,1.21992818671454,0.212746858168761,38,32.7647058823529,1205,"in","phone3",0.00127319779996268,"FALSE"
5864,1058736842105,1142877377620,6352421052631,8264042105263,2491842105263,2051894736842,7,5,1.4,2,1,1,10,0,0,0,0,0,0,0,0,0,7,5,1.4,1,3,"phone28",3,2.33333333333333,1.66666666666667,3,"za",1,7,5,7,6,1.16666666666667,0.833333333333333,2,2,3,"za","phone28",0.00181382255621134,"FALSE"
3712,NA,NA,0,6965789473685,6671210526315,NA,1,1,1,1,1,1,9,0,0,0,0,0,0,0,0,1,0,1,1,1,1,"phone136",1,1,1,1,"my",1,1,1,1,1,1,1,1,1,1,"my","phone136",0.000868809730668983,"FALSE"
3019,16840085982,23833361518,13606789473684,4200999999999,4210823657080,380071185688,809,97,8.34020618556701,216,1,1,6,0,0,0,0,0,809,0,0,0,0,115,7.03478260869565,0.843478260869565,457,"phone4",38,21.2894736842105,2.55263157894737,435,"vn",196,4.12755102040816,0.494897959183673,593,320,2.528125,0.303125,208,8.42105263157895,435,"vn","phone4",0.033240130282575,"TRUE"
4771,6445141221,9082701477,13631473684211,2993720221606,3348393351800,379314878336,2116,152,13.9210526315789,249,1,1,8,0,0,0,0,0,0,0,2116,0,0,254,8.33070866141732,0.598425196850394,216,"phone3",29,72.9655172413793,5.24137931034483,1982,"in",901,2.34850166481687,0.168701442841287,418,1485,1.42491582491582,0.102356902356902,44,51.2068965517241,1982,"in","phone3",0.0110197066030758,"FALSE"
2208,1327467105263,1839085475280,10619736842105,6834515789474,5173442105263,2041934210526,9,5,1.8,3,1,1,8,0,0,0,0,0,0,0,9,0,0,2,4.5,2.5,8,"phone65",2,4.5,2.5,8,"cn",1,9,5,9,9,1,0.555555555555556,1,4.5,8,"cn","phone65",0.000170766845175212,"FALSE"
6594,NA,NA,0,13163526315791,64035157894737,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone53",1,1,1,1,"th",1,1,1,1,1,1,1,1,1,1,"th","phone53",0.00221729490022173,"FALSE"
5382,1103186602870,1530758029474,12135052631579,6006305263158,5651526315789,2313736842105,12,10,1.2,2,1,1,8,0,0,0,0,0,0,0,12,0,0,6,2,1.66666666666667,3,"phone150",2,6,5,10,"ae",3,4,3.33333333333333,10,9,1.33333333333333,1.11111111111111,3,4.5,10,"ae","phone150",0.00240321195802615,"FALSE"
1208,5109389598,7037432297,3453947368421,9924130604288,260385964912,52091740890,677,27,25.0740740740741,432,1,1,7,0,0,0,0,0,0,677,0,0,0,71,9.53521126760563,0.380281690140845,117,"phone101",2,338.5,13.5,676,"za",8,84.625,3.375,650,412,1.64320388349515,0.0655339805825243,36,206,676,"za","phone101",0.0336676610048846,"FALSE"
3798,362638003459,3434877092016,77241894736842,25174972039473,31043060855263,3068125964912,214,64,3.34375,117,1,1,7,0,0,0,0,0,0,214,0,0,0,97,2.20618556701031,0.65979381443299,34,"phone4",21,10.1904761904762,3.04761904761905,108,"id",75,2.85333333333333,0.853333333333333,69,180,1.18888888888889,0.355555555555556,4,8.57142857142857,108,"id","phone4",0.00397153439174321,"FALSE"
2587,752447368421,1555894043730,7524473684210,3361736842105,6517394736842,836052631578,11,2,5.5,10,1,1,10,0,0,0,0,0,0,0,0,0,11,2,5.5,1,9,"phone55",7,1.57142857142857,0.285714285714286,3,"us",4,2.75,0.5,5,11,1,0.181818181818182,1,1.57142857142857,3,"us","phone55",4.56956513937826e-05,"FALSE"
2043,4448572368421,14602426589486,71177157894737,11877258373205,37117822966506,1130850877193,17,11,1.54545454545455,3,1,1,7,0,0,0,0,0,0,17,0,0,0,9,1.88888888888889,1.22222222222222,4,"phone28",1,17,11,17,"za",6,2.83333333333333,1.83333333333333,7,11,1.54545454545455,1,4,11,17,"za","phone28",0.00254513671794773,"FALSE"
1732,465120893141,4515482467964,76744947368421,21068785087719,8886385964912,2094673957621,166,12,13.8333333333333,49,1,1,2,0,166,0,0,0,0,0,0,0,0,99,1.67676767676768,0.121212121212121,9,"phone373",3,55.3333333333333,4,164,"pl",92,1.80434782608696,0.130434782608696,48,115,1.44347826086957,0.104347826086957,26,38.3333333333333,164,"pl","phone373",0.00459071208158652,"FALSE"
2916,343216140350,3366398444106,77223631578948,20973166081871,20981410526315,2116674614713,226,45,5.02222222222222,48,1,1,10,0,0,0,0,0,0,0,0,0,226,73,3.0958904109589,0.616438356164384,55,"phone4",15,15.0666666666667,3,79,"in",100,2.26,0.45,89,159,1.42138364779874,0.283018867924528,17,10.6,79,"in","phone4",0.00451329117855417,"FALSE"
527,3197504385964,10824974497397,76740105263158,19475055555555,25490853801169,10823451127819,25,18,1.38888888888889,6,1,1,8,0,0,0,0,0,0,0,25,0,0,18,1.38888888888889,1,4,"phone48",12,2.08333333333333,1.5,6,"ph",22,1.13636363636364,0.818181818181818,3,21,1.19047619047619,0.857142857142857,3,1.75,6,"ph","phone48",0.0101088306828868,"FALSE"
3619,708947368421,238257769114,1417894736842,76029157894737,1265298245613,NA,3,3,1,1,1,1,8,0,0,0,0,0,0,0,3,0,0,2,1.5,1.5,2,"phone4",2,1.5,1.5,2,"in",2,1.5,1.5,2,3,1,1,1,1.5,2,"in","phone4",0.000370236031262631,"FALSE"
6406,1567000000000,974311379806,12536000000000,4448180451127,3620578947368,2450789473684,9,7,1.28571428571429,3,1,1,8,0,0,0,0,0,0,0,9,0,0,6,1.5,1.16666666666667,3,"phone45",1,9,7,9,"ng",4,2.25,1.75,3,7,1.28571428571429,1,2,7,9,"ng","phone45",0.000479535691344764,"FALSE"
4243,4818631578947,NA,4818631578947,34584368421052,4507526315789,NA,2,2,1,1,1,1,7,0,0,0,0,0,0,2,0,0,0,2,1,1,1,"phone68",2,1,1,1,"et",1,2,2,2,2,1,1,1,1,1,"et","phone68",0.000165006122209363,"FALSE"
6070,2414735724,2947084740,13640842105263,3253060631579,3248216842105,236582699805,5650,250,22.6,598,1,1,7,0,0,0,0,0,0,5650,0,0,0,560,10.0892857142857,0.446428571428571,470,"phone4",89,63.4831460674157,2.80898876404494,3717,"in",505,11.1881188118812,0.495049504950495,1538,3450,1.63768115942029,0.072463768115942,129,38.7640449438202,3717,"in","phone4",0.0257976394308909,"TRUE"
669,NA,NA,0,11263052631580,65999894736842,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone28",1,1,1,1,"th",1,1,1,1,1,1,1,1,1,1,"th","phone28",0.000197706603400554,"FALSE"
3431,NA,NA,0,7898000000001,5714947368421,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone57",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone57",0.000301023479831427,"FALSE"
4675,168912280702,292427912528,506736842106,7082236842105,1676131578947,78947368,4,2,2,2,2,1,10,0,0,0,0,0,0,0,0,0,4,3,1.33333333333333,0.666666666666667,2,"phone640",2,2,1,2,"sg",1,4,2,4,2,2,1,2,1,2,"sg","phone640",0.00308050218603345,"FALSE"
6615,NA,NA,0,7342210526315,6226526315789,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone4",1,1,1,1,"id",1,1,1,1,1,1,1,1,1,1,"id","phone4",0.000871080139372822,"FALSE"
2964,NA,NA,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,0.0295471658609031,"FALSE"
2099,142462614099,2172718286855,77214736842105,23546181071946,16558354418155,3522389764734,543,109,4.98165137614679,29,1,1,8,0,0,0,0,0,0,0,543,0,0,139,3.90647482014389,0.784172661870504,50,"phone63",36,15.0833333333333,3.02777777777778,349,"us",427,1.27166276346604,0.255269320843091,67,272,1.99632352941176,0.400735294117647,19,7.55555555555556,349,"us","phone63",0.00480233522557724,"TRUE"
490,27313594941,940259198949,77297473684211,13732625697191,17335924754081,3282016800218,2831,519,5.45472061657033,134,1,1,8,0,0,0,0,0,0,0,2831,0,0,441,6.41950113378685,1.17687074829932,154,"phone3",94,30.1170212765957,5.52127659574468,1346,"in",1078,2.62615955473098,0.481447124304267,867,2064,1.37160852713178,0.251453488372093,35,21.9574468085106,1346,"in","phone3",0.00752594154436675,"TRUE"
3442,NA,NA,0,715578947367,11030052631579,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone63",1,1,1,1,"in",1,1,1,1,1,1,1,1,1,1,"in","phone63",0.000126774847870183,"FALSE"
6236,NA,NA,0,4315315789474,9326736842106,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone65",1,1,1,1,"cn",1,1,1,1,1,1,1,1,1,1,"cn","phone65",4.78638369566258e-06,"FALSE"
621,413536785512,3677416272412,76917842105263,17978036954087,10807851063829,3457632706766,187,47,3.97872340425532,29,1,1,6,0,0,0,0,0,187,0,0,0,0,70,2.67142857142857,0.671428571428571,16,"phone31",3,62.3333333333333,15.6666666666667,184,"za",12,15.5833333333333,3.91666666666667,175,175,1.06857142857143,0.268571428571429,3,58.3333333333333,184,"za","phone31",0.0557218151886538,"TRUE"
6588,213221386800,294674556261,13432947368421,4209723684210,4523462719298,495009210526,64,24,2.66666666666667,38,1,1,8,0,0,0,0,0,0,0,64,0,0,35,1.82857142857143,0.685714285714286,12,"phone4",11,5.81818181818182,2.18181818181818,35,"id",23,2.78260869565217,1.04347826086957,29,52,1.23076923076923,0.461538461538462,4,4.72727272727273,35,"id","phone4",0.00374412001662151,"FALSE"
2658,2381596491228,2973158929541,7144789473685,2909065789474,5432171052631,NA,4,4,1,1,1,1,6,0,0,0,0,0,4,0,0,0,0,1,4,4,4,"phone46",1,4,4,4,"uk",2,2,2,3,2,2,2,3,2,4,"uk","phone46",0.0267715268174755,"FALSE"
6241,1572000000000,NA,1572000000000,7370605263158,6002184210527,NA,2,2,1,1,1,1,10,0,0,0,0,0,0,0,0,0,2,1,2,2,2,"phone28",2,1,1,1,"my",1,2,2,2,2,1,1,1,1,1,"my","phone28",0.000785800667916699,"FALSE"
2385,1021964912280,2395159536209,12263578947368,3000710526316,6409855263158,2345642105263,13,8,1.625,4,1,1,8,0,0,0,0,0,0,0,13,0,0,9,1.44444444444444,0.888888888888889,3,"phone77",3,4.33333333333333,2.66666666666667,10,"za",2,6.5,4,10,12,1.08333333333333,0.666666666666667,2,4,10,"za","phone77",0.0108298505962878,"FALSE"
1710,7026068421052,15865918824470,70260684210526,37957234449761,17943574162679,NA,11,11,1,1,1,1,7,0,0,0,0,0,0,11,0,0,0,10,1.1,1.1,2,"phone45",4,2.75,2.75,5,"my",7,1.57142857142857,1.57142857142857,5,11,1,1,1,2.75,5,"my","phone45",0.00685347195443481,"FALSE"
5979,2915900809716,10354296018752,75813421052632,22762968421052,23144786842104,13321466165413,27,20,1.35,3,1,1,7,0,0,0,0,0,0,27,0,0,0,15,1.8,1.33333333333333,7,"phone4",8,3.375,2.5,15,"in",5,5.4,4,14,25,1.08,0.8,3,3.125,15,"in","phone4",0.000666994221753842,"FALSE"
1511,NA,NA,0,11222052631580,1913263157894,NA,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"phone607",1,1,1,1,"az",1,1,1,1,1,1,1,1,1,1,"az","phone607",0.00294985250737463,"FALSE"
1787,1272148245614,6529455958773,76328894736842,19120786184210,16287582236842,6487606170598,61,32,1.90625,7,1,1,6,0,0,0,0,0,61,0,0,0,0,41,1.48780487804878,0.780487804878049,4,"phone26",7,8.71428571428571,4.57142857142857,37,"id",36,1.69444444444444,0.888888888888889,15,51,1.19607843137255,0.627450980392157,3,7.28571428571429,37,"id","phone26",0.00206320418706009,"FALSE"
4170,373533575317,621342154339,10832473684211,5108105263158,3112617224880,1256650969529,30,11,2.72727272727273,11,1,1,10,0,0,0,0,0,0,0,0,0,30,7,4.28571428571429,1.57142857142857,18,"phone28",5,6,2.2,12,"ar",1,30,11,30,24,1.25,0.458333333333333,2,4.8,12,"ar","phone28",0.00470812957946394,"FALSE"
2233,1780445238,1924767173,13638210526315,2633857390050,2568657822638,474301224855,7661,730,10.4945205479452,414,1,1,7,0,0,0,0,0,0,7661,0,0,0,653,11.7320061255743,1.11791730474732,431,"phone46",85,90.1294117647059,8.58823529411765,1817,"th",5158,1.48526560682435,0.141527723924002,439,4493,1.70509681727131,0.162474961050523,189,52.8588235294118,1817,"th","phone46",0.123116673663571,"TRUE"
4960,9482421052632,NA,9482421052632,5264342105263,68891657894737,NA,2,2,1,1,1,1,6,0,0,0,0,0,2,0,0,0,0,2,1,1,1,"phone35",1,2,2,2,"ng",2,1,1,1,2,1,1,1,2,2,"ng","phone35",0.00408565437746681,"FALSE"
1663,616516210526,4493968099583,77064526315790,19547279845956,31194256097560,7654295454545,126,82,1.53658536585366,6,1,1,10,0,0,0,0,0,0,0,0,0,126,66,1.90909090909091,1.24242424242424,11,"phone3",10,12.6,8.2,89,"in",61,2.0655737704918,1.34426229508197,27,107,1.17757009345794,0.766355140186916,4,10.7,89,"in","phone3",0.00126581240209221,"FALSE"
2011,NA,NA,0,10362842105264,3279210526316,NA,1,1,1,1,1,1,8,0,0,0,0,0,0,0,1,0,0,1,1,1,1,"phone110",1,1,1,1,"us",1,1,1,1,1,1,1,1,1,1,"us","phone110",4.78638369566258e-06,"FALSE"
1311,NA,NA,0,754368421053,12887684210527,NA,1,1,1,1,1,1,7,0,0,0,0,0,0,1,0,0,0,1,1,1,1,"phone28",1,1,1,1,"ae",1,1,1,1,1,1,1,1,1,1,"ae","phone28",4.78638369566258e-06,"FALSE"
61,2828842105263,NA,2828842105263,6103736842105,757789473684,NA,2,2,1,1,1,1,7,0,0,0,0,0,0,2,0,0,0,2,1,1,1,"phone47",2,1,1,1,"in",1,2,2,2,2,1,1,1,1,1,"in","phone47",0.00284309362212415,"FALSE"
2577,1398755980861,6993937008170,76931578947368,17841456140351,14304050877193,3256674089068,56,30,1.86666666666667,5,1,1,6,0,0,0,0,0,56,0,0,0,0,28,2,1.07142857142857,13,"phone4",4,14,7.5,52,"id",9,6.22222222222222,3.33333333333333,37,48,1.16666666666667,0.625,2,12,52,"id","phone4",0.00210496836642065,"FALSE"
2730,1452414101290,6896410916382,76977947368421,19610503759398,21018521303258,16389845295055,54,21,2.57142857142857,22,1,1,8,0,0,0,0,0,0,0,54,0,0,37,1.45945945945946,0.567567567567568,8,"phone65",24,2.25,0.875,12,"in",26,2.07692307692308,0.807692307692308,17,50,1.08,0.42,2,2.08333333333333,12,"in","phone65",0.000561394480913771,"FALSE"
5477,34748263157894,35931593869847,69496526315789,47107877192982,26288263157894,NA,3,3,1,1,1,1,8,0,0,0,0,0,0,0,3,0,0,3,1,1,1,"phone17",1,3,3,3,"in",3,1,1,1,3,1,1,1,3,3,"in","phone17",0.000256776436338236,"FALSE"
5317,27326602397,940986572810,77279631578947,22173778257118,23384302847282,1174238623638,2829,244,11.594262295082,2060,1,1,8,0,0,0,0,0,0,0,2829,0,0,366,7.72950819672131,0.666666666666667,1035,"phone4",92,30.75,2.65217391304348,1215,"in",443,6.38600451467269,0.55079006772009,1479,1500,1.886,0.162666666666667,240,16.304347826087,1215,"in","phone4",0.00862881838356232,"TRUE"
1216,149580104106,158717362917,13611789473684,4396119298245,5324347368421,794589983022,92,30,3.06666666666667,51,1,1,8,0,0,0,0,0,0,0,92,0,0,58,1.58620689655172,0.517241379310345,7,"phone4",17,5.41176470588235,1.76470588235294,27,"id",36,2.55555555555556,0.833333333333333,31,81,1.1358024691358,0.37037037037037,3,4.76470588235294,27,"id","phone4",0.00306742933890577,"FALSE"
5709,685500000000,1198075851834,9597000000000,3388453441295,7245089068825,2143578947368,15,13,1.15384615384615,2,1,1,8,0,0,0,0,0,0,0,15,0,0,12,1.25,1.08333333333333,3,"phone117",7,2.14285714285714,1.85714285714286,5,"sa",9,1.66666666666667,1.44444444444444,6,12,1.25,1.08333333333333,3,1.71428571428571,5,"sa","phone117",0.00159806130794642,"FALSE"
3675,488916722185,3994622479017,77248842105263,21294484520123,21842674922600,8437092336103,159,102,1.55882352941176,5,1,1,8,0,0,0,0,0,0,0,159,0,0,76,2.09210526315789,1.34210526315789,24,"phone4",22,7.22727272727273,4.63636363636364,58,"in",82,1.9390243902439,1.24390243902439,49,128,1.2421875,0.796875,5,5.81818181818182,58,"in","phone4",0.00139588976576132,"FALSE"
4901,42941889423,52820661151,13612578947368,4626620537357,4952821862348,1226963609022,318,143,2.22377622377622,21,1,1,8,0,0,0,0,0,0,0,318,0,0,140,2.27142857142857,1.02142857142857,13,"phone2604",51,6.23529411764706,2.80392156862745,74,"in",219,1.45205479452055,0.65296803652968,81,254,1.25196850393701,0.562992125984252,5,4.98039215686275,74,"in","phone2604",0.0113537310733604,"FALSE"
5859,6661789473684,16648237349154,73279684210526,17804561403508,42296526315789,NA,12,12,1,1,1,1,6,0,0,0,0,0,12,0,0,0,0,10,1.2,1.2,2,"phone2",6,2,2,6,"id",10,1.2,1.2,3,11,1.09090909090909,1.09090909090909,2,1.83333333333333,6,"id","phone2",0.000483810823949514,"FALSE"
711,112368421052,42128677700,224736842105,3471973684210,10128552631579,82578947368,3,2,1.5,2,1,1,10,0,0,0,0,0,0,0,0,0,3,1,3,2,3,"phone55",3,1,0.666666666666667,1,"de",2,1.5,1,2,3,1,0.666666666666667,1,1,1,"de","phone55",4.68159185147941e-05,"FALSE"
4025,291968301435,3082393382637,77079631578948,23637236842105,26969765221878,2283754924120,265,102,2.59803921568627,141,1,1,8,0,0,0,0,0,0,0,265,0,0,100,2.65,1.02,14,"phone4",29,9.13793103448276,3.51724137931034,75,"id",101,2.62376237623762,1.00990099009901,63,217,1.22119815668203,0.470046082949309,5,7.48275862068965,75,"id","phone4",0.00299785405593112,"TRUE"
5983,786587291399,5866989321769,64500157894737,54473361403508,12972494736842,46339009287,83,15,5.53333333333333,13,1,1,10,0,0,0,0,0,0,0,0,0,83,3,27.6666666666667,5,78,"phone25",5,16.6,3,42,"de",2,41.5,7.5,77,5,16.6,3,42,1,42,"de","phone25",0.0267374416665271,"FALSE"
1702,3521210526316,4299283661907,7042421052632,10628315789473,62351842105263,NA,3,3,1,1,1,1,6,0,0,0,0,0,3,0,0,0,0,3,1,1,1,"phone1048",3,1,1,1,"hk",2,1.5,1.5,2,3,1,1,1,1,1,"hk","phone1048",0.0012726229906739,"FALSE"
4344,2335989473684,2118688379144,11679947368421,2804710526316,5625035087719,NA,6,6,1,1,1,1,6,0,0,0,0,0,6,0,0,0,0,6,1,1,1,"phone229",2,3,3,4,"it",6,1,1,1,6,1,1,1,3,4,"it","phone229",0.00978432806542974,"FALSE"
2690,152989578,186991378,13641315789474,42002008452164,1738647809178,72588804258,89166,1015,87.848275862069,12137,1,1,6,0,0,0,0,0,89166,0,0,0,0,1606,55.5205479452055,0.63200498132005,22894,"phone4",124,719.08064516129,8.18548387096774,16617,"ng",12264,7.27054794520548,0.0827625570776256,53306,21949,4.06241742220602,0.0462435646270901,2845,177.008064516129,16617,"ng","phone4",0.104380872017261,"TRUE"
5441,16893693341,30574771142,13633210526316,4127033763654,4756237338629,215051028232,808,53,15.2452830188679,639,1,1,10,0,0,0,0,0,0,0,0,0,808,121,6.67768595041322,0.43801652892562,56,"phone3",15,53.8666666666667,3.53333333333333,702,"in",266,3.03759398496241,0.199248120300752,203,579,1.39550949913644,0.0915371329879102,18,38.6,702,"in","phone3",0.000964582775310207,"FALSE"
833,1225378947368,1452464701703,6126894736842,6735807017544,47927070175438,NA,6,6,1,1,1,1,9,0,0,0,0,0,0,0,0,6,0,6,1,1,1,"phone163",1,6,6,6,"in",4,1.5,1.5,3,6,1,1,1,6,6,"in","phone163",0.000382721767114552,"FALSE"
1190,353121756002,3398256164997,76627421052632,25755383603238,17954420040485,2304282815472,218,52,4.19230769230769,71,1,1,8,0,0,0,0,0,0,0,218,0,0,15,14.5333333333333,3.46666666666667,81,"phone28",11,19.8181818181818,4.72727272727273,145,"za",2,109,26,216,94,2.31914893617021,0.553191489361702,20,8.54545454545454,145,"za","phone28",0.00537422097647483,"FALSE"
1517,13205715789473,25218351905928,66028578947369,4807973684209,37403184210526,33014289473684,6,4,1.5,3,1,1,6,0,0,0,0,0,6,0,0,0,0,5,1.2,0.8,2,"phone65",5,1.2,0.8,2,"cn",5,1.2,0.8,2,6,1,0.666666666666667,1,1.2,2,"cn","phone65",0.000460392419584021,"FALSE"
6419,1252092105263,6531558639497,75125526315789,10833859649122,23175945906433,1940808421052,61,36,1.69444444444444,6,1,1,6,0,0,0,0,0,61,0,0,0,0,29,2.10344827586207,1.24137931034483,9,"phone4",6,10.1666666666667,6,49,"id",10,6.1,3.6,25,47,1.29787234042553,0.765957446808511,3,7.83333333333333,49,"id","phone4",0.00673053273726015,"FALSE"
1549,3315052631579,NA,3315052631579,1186947368420,4351368421053,3315052631579,2,1,2,2,2,1,8,0,0,0,0,0,0,0,2,0,0,2,1,0.5,1,"phone58",1,2,1,2,"pl",1,2,1,2,2,1,0.5,1,2,2,"pl","phone58",0.00105485232067511,"FALSE"
1679,241822368421,454405998906,13542052631579,4333093117408,5481431848852,2745549707602,57,39,1.46153846153846,4,1,1,8,0,0,0,0,0,0,0,57,0,0,34,1.67647058823529,1.14705882352941,7,"phone106",11,5.18181818181818,3.54545454545455,15,"in",8,7.125,4.875,32,43,1.32558139534884,0.906976744186046,3,3.90909090909091,15,"in","phone106",0.00297706258507561,"FALSE"
4097,NA,NA,0,73621684210526,3683000000000,NA,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,1,"phone635",1,1,1,1,"sa",1,1,1,1,1,1,1,1,1,1,"sa","phone635",4.46667857780954e-05,"FALSE"
